,timestamp,position_lat,position_long,distance,enhanced_speed,enhanced_altitude,140,power,cycle_length16,88,heart_rate,cadence,fractional_cadence,136,accumulated_power,90
0,2024-04-11 01:12:37+00:00,154482239,925599676,0.0,0.0,910.5999999999999,0,0,0.0,300,85,0,0.0,85,,
1,2024-04-11 01:12:38+00:00,154482259,925599681,0.0,0.0,910.5999999999999,0,0,0.0,300,85,0,0.0,85,,
2,2024-04-11 01:12:39+00:00,154482269,925599683,0.0,0.0,910.5999999999999,0,0,0.0,300,85,0,0.0,85,,
3,2024-04-11 01:12:40+00:00,154482339,925599683,0.57,0.0,910.5999999999999,0,0,0.0,300,87,0,0.0,87,,
4,2024-04-11 01:12:41+00:00,154482557,925599768,2.71,0.0,910.5999999999999,0,0,0.0,300,88,0,0.0,88,,
5,2024-04-11 01:12:42+00:00,154482784,925599799,4.84,0.0,910.5999999999999,0,0,0.0,300,88,81,0.0,88,,
6,2024-04-11 01:12:43+00:00,154483085,925599805,7.63,0.0,910.5999999999999,0,0,0.0,300,89,82,0.0,89,,
7,2024-04-11 01:12:44+00:00,154483423,925599854,10.79,0.0,910.5999999999999,0,159,0.0,300,94,82,0.0,94,159.0,
8,2024-04-11 01:12:45+00:00,154483745,925599875,13.78,0.0,910.5999999999999,0,163,0.0,300,97,82,0.0,97,322.0,
9,2024-04-11 01:12:46+00:00,154484071,925599882,16.8,0.0,910.5999999999999,0,146,0.0,300,100,80,0.5,100,468.0,
10,2024-04-11 01:12:47+00:00,154484421,925599946,20.09,1.39,910.5999999999999,1390,149,0.0,300,103,80,0.5,103,617.0,
11,2024-04-11 01:12:48+00:00,154484782,925600006,23.47,1.39,910.5999999999999,1390,150,0.0,300,105,80,0.5,105,767.0,
12,2024-04-11 01:12:49+00:00,154485147,925599980,26.85,1.54,910.5999999999999,1540,195,0.0,300,105,80,0.5,105,962.0,
13,2024-04-11 01:12:50+00:00,154485417,925599923,29.4,1.54,910.5999999999999,1540,216,0.0,300,105,80,0.5,105,1178.0,
14,2024-04-11 01:12:51+00:00,154485669,925599928,31.74,1.54,910.5999999999999,1519,225,0.0,300,105,80,0.5,105,1403.0,
15,2024-04-11 01:12:52+00:00,154485920,925599920,34.06,1.987,910.5999999999999,1961,229,0.0,300,105,81,0.5,105,1632.0,
16,2024-04-11 01:12:53+00:00,154486237,925599943,37.01,2.239,910.5999999999999,2209,226,1.0,300,105,81,0.5,105,1858.0,
17,2024-04-11 01:12:54+00:00,154486527,925599978,39.7,2.277,910.5999999999999,2246,234,0.0,300,107,81,0.0,107,2092.0,
18,2024-04-11 01:12:55+00:00,154486824,925600030,42.47,2.295,910.8,2264,237,0.0,300,108,80,0.5,108,2329.0,
19,2024-04-11 01:12:56+00:00,154487084,925600058,44.88,2.398,910.8,2370,244,0.0,300,110,80,0.5,110,2573.0,
20,2024-04-11 01:12:57+00:00,154487317,925600133,47.12,2.426,910.8,2398,247,0.0,300,111,79,0.5,111,2820.0,
21,2024-04-11 01:12:58+00:00,154487574,925600283,49.77,2.491,910.8,2462,246,0.0,300,113,79,0.5,113,3066.0,
22,2024-04-11 01:12:59+00:00,154487828,925600344,52.17,2.51,910.5999999999999,2481,244,0.0,300,114,79,0.5,114,3310.0,
23,2024-04-11 01:13:00+00:00,154488131,925600433,55.04,2.529,910.5999999999999,2514,241,0.0,300,115,80,0.5,115,3551.0,
24,2024-04-11 01:13:01+00:00,154488399,925600543,57.7,2.529,910.5999999999999,2514,237,0.0,300,116,80,0.5,116,3788.0,
25,2024-04-11 01:13:02+00:00,154488661,925600659,60.33,2.529,910.4000000000001,2514,237,0.0,300,117,80,0.5,117,4025.0,
26,2024-04-11 01:13:03+00:00,154488951,925600766,63.16,2.51,910.4000000000001,2495,236,0.0,300,118,79,0.5,118,4261.0,
27,2024-04-11 01:13:04+00:00,154489216,925600864,65.77,2.501,910.4000000000001,2486,236,0.0,300,119,79,0.5,119,4497.0,
28,2024-04-11 01:13:05+00:00,154489477,925600976,68.36,2.501,910.4000000000001,2486,237,0.0,300,120,79,0.5,120,4734.0,
29,2024-04-11 01:13:06+00:00,154489726,925601021,70.69,2.501,910.4000000000001,2486,237,0.0,300,121,79,0.5,121,4971.0,
30,2024-04-11 01:13:07+00:00,154489961,925601062,72.9,2.501,910.4000000000001,2486,238,0.0,300,122,79,0.5,122,5209.0,
31,2024-04-11 01:13:08+00:00,154490220,925601120,75.35,2.501,910.4000000000001,2486,237,0.0,300,123,79,0.5,123,5446.0,
32,2024-04-11 01:13:09+00:00,154490512,925601164,78.08,2.501,910.4000000000001,2477,236,0.0,300,123,80,0.5,123,5682.0,
33,2024-04-11 01:13:10+00:00,154490735,925601195,80.16,2.501,910.4000000000001,2477,235,0.0,300,124,80,0.5,124,5917.0,
34,2024-04-11 01:13:11+00:00,154490999,925601199,82.6,2.501,910.4000000000001,2477,235,0.0,300,125,80,0.5,125,6152.0,
35,2024-04-11 01:13:12+00:00,154491297,925601224,85.36,2.491,910.4000000000001,2468,233,0.0,300,125,80,0.5,125,6385.0,
36,2024-04-11 01:13:13+00:00,154491596,925601328,88.28,2.491,910.5999999999999,2468,231,0.0,300,126,80,0.0,126,6616.0,
37,2024-04-11 01:13:14+00:00,154491942,925601384,91.53,2.463,910.5999999999999,2440,230,0.0,300,126,79,0.5,126,6846.0,
38,2024-04-11 01:13:15+00:00,154492172,925601516,93.9,2.435,910.5999999999999,2412,228,0.0,300,127,79,0.5,127,7074.0,
39,2024-04-11 01:13:16+00:00,154492450,925601613,96.61,2.407,910.5999999999999,2385,227,0.0,300,127,79,0.5,127,7301.0,
40,2024-04-11 01:13:17+00:00,154492803,925601620,99.89,2.389,910.5999999999999,2366,226,0.0,300,128,79,0.5,128,7527.0,
41,2024-04-11 01:13:18+00:00,154493133,925601641,102.94,2.37,910.5999999999999,2348,226,0.0,300,128,79,0.5,128,7753.0,
42,2024-04-11 01:13:19+00:00,154493543,925601672,106.74,2.361,910.5999999999999,2360,226,0.0,300,128,79,0.5,128,7979.0,
43,2024-04-11 01:13:20+00:00,154493852,925601772,109.74,2.361,910.5999999999999,2360,228,0.0,300,129,79,0.5,129,8207.0,
44,2024-04-11 01:13:21+00:00,154494129,925601923,112.62,2.361,910.5999999999999,2360,230,0.0,300,129,80,0.5,129,8437.0,
45,2024-04-11 01:13:22+00:00,154494391,925602032,115.25,2.379,910.5999999999999,2379,232,0.0,300,130,80,0.5,130,8669.0,
46,2024-04-11 01:13:23+00:00,154494667,925602183,118.13,2.398,910.5999999999999,2398,241,0.0,300,130,79,0.5,130,8910.0,
47,2024-04-11 01:13:24+00:00,154494960,925602241,120.9,2.417,910.5999999999999,2421,245,1.0,300,130,79,0.5,130,9155.0,
48,2024-04-11 01:13:25+00:00,154495251,925602340,123.74,2.473,910.5999999999999,2477,249,0.0,300,130,79,0.5,130,9404.0,
49,2024-04-11 01:13:26+00:00,154495536,925602435,126.52,2.51,910.5999999999999,2515,252,0.0,300,129,79,0.5,129,9656.0,
50,2024-04-11 01:13:27+00:00,154495831,925602505,129.32,2.538,910.5999999999999,2543,250,1.0,300,129,79,0.5,129,9906.0,
51,2024-04-11 01:13:28+00:00,154496109,925602564,131.95,2.566,910.5999999999999,2566,252,0.0,300,129,79,0.5,129,10158.0,
52,2024-04-11 01:13:29+00:00,154496368,925602612,134.39,2.575,910.5999999999999,2575,251,0.0,300,129,79,0.5,129,10409.0,
53,2024-04-11 01:13:30+00:00,154496650,925602615,137.01,2.603,910.4000000000001,2603,249,0.0,300,129,79,0.5,129,10658.0,
54,2024-04-11 01:13:31+00:00,154496966,925602575,139.88,2.603,910.4000000000001,2603,247,1.0,300,130,79,0.5,130,10905.0,
55,2024-04-11 01:13:32+00:00,154497279,925602569,142.78,2.603,910.4000000000001,2599,248,0.0,300,131,79,0.5,131,11153.0,
56,2024-04-11 01:13:33+00:00,154497566,925602654,145.5,2.603,910.5999999999999,2599,249,0.0,300,132,79,0.5,132,11402.0,
57,2024-04-11 01:13:34+00:00,154497906,925602790,148.87,2.603,910.5999999999999,2599,251,0.0,300,132,79,0.5,132,11653.0,
58,2024-04-11 01:13:35+00:00,154498246,925602959,152.36,2.603,910.8,2599,253,0.0,300,132,79,0.5,132,11906.0,
59,2024-04-11 01:13:36+00:00,154498550,925602631,156.4,2.603,910.8,2599,248,0.0,300,132,79,0.5,132,12154.0,
60,2024-04-11 01:13:37+00:00,154498835,925602641,159.04,2.603,910.8,2599,246,159.83,300,132,79,0.5,132,12400.0,
61,2024-04-11 01:13:38+00:00,154499064,925602692,161.21,2.603,910.5999999999999,2599,248,0.0,300,133,79,0.5,133,12648.0,
62,2024-04-11 01:13:39+00:00,154499309,925602751,163.55,2.603,910.5999999999999,2599,251,0.0,300,133,79,0.5,133,12899.0,
63,2024-04-11 01:13:40+00:00,154499599,925602823,166.29,2.613,910.4000000000001,2604,255,0.0,300,133,79,0.5,133,13154.0,
64,2024-04-11 01:13:41+00:00,154499908,925602895,169.23,2.641,910.2,2632,257,0.0,300,133,79,0.5,133,13411.0,
65,2024-04-11 01:13:42+00:00,154500183,925602977,171.89,2.659,910.2,2651,257,0.0,300,133,79,0.5,133,13668.0,
66,2024-04-11 01:13:43+00:00,154500483,925603084,174.8,2.678,910.2,2669,256,0.0,300,133,79,0.5,133,13924.0,
67,2024-04-11 01:13:44+00:00,154500807,925603238,178.11,2.687,910.2,2425,255,0.0,300,133,79,0.5,133,14179.0,
68,2024-04-11 01:13:45+00:00,154501113,925603382,181.23,2.687,910.2,2425,254,0.0,300,134,79,0.5,134,14433.0,
69,2024-04-11 01:13:46+00:00,154501428,925603512,184.37,2.687,910.2,2425,259,0.0,300,134,79,0.5,134,14692.0,
70,2024-04-11 01:13:47+00:00,154501697,925603608,187.01,2.688,910.2,2425,262,0.0,300,135,79,0.5,135,14954.0,
71,2024-04-11 01:13:48+00:00,154501979,925603704,189.74,2.725,910.4000000000001,2459,267,0.0,300,135,79,0.5,135,15221.0,
72,2024-04-11 01:13:49+00:00,154502233,925603808,192.22,2.744,910.4000000000001,2475,271,0.0,300,136,79,0.5,136,15492.0,
73,2024-04-11 01:13:50+00:00,154502455,925603892,194.41,2.781,910.4000000000001,2509,272,0.0,300,138,79,0.5,138,15764.0,
74,2024-04-11 01:13:51+00:00,154502682,925603994,196.68,2.809,910.4000000000001,2534,272,0.0,300,138,78,0.5,138,16036.0,
75,2024-04-11 01:13:52+00:00,154502994,925604081,199.65,2.828,910.4000000000001,2609,271,0.0,300,138,78,0.5,138,16307.0,
76,2024-04-11 01:13:53+00:00,154503297,925604244,202.73,2.828,910.4000000000001,2609,270,0.0,300,138,78,0.5,138,16577.0,
77,2024-04-11 01:13:54+00:00,154503560,925604438,205.62,2.828,910.4000000000001,2609,271,0.0,300,137,78,0.5,137,16848.0,
78,2024-04-11 01:13:55+00:00,154503767,925604530,207.67,2.837,910.5999999999999,2618,273,0.0,300,137,78,0.5,137,17121.0,
79,2024-04-11 01:13:56+00:00,154503993,925604606,209.87,2.846,910.5999999999999,2687,273,0.0,300,137,78,0.5,137,17394.0,
80,2024-04-11 01:13:57+00:00,154504322,925604706,213.04,2.856,910.4000000000001,2696,272,0.0,300,137,78,0.5,137,17666.0,
81,2024-04-11 01:13:58+00:00,154504618,925604808,215.92,2.856,910.4000000000001,2696,271,0.0,300,137,78,0.5,137,17937.0,
82,2024-04-11 01:13:59+00:00,154504951,925604892,219.09,2.856,910.4000000000001,2696,269,0.0,300,137,78,0.5,137,18206.0,
83,2024-04-11 01:14:00+00:00,154505217,925604992,221.72,2.856,910.2,2744,269,0.0,300,138,78,0.5,138,18475.0,
84,2024-04-11 01:14:01+00:00,154505489,925605072,224.34,2.856,910.2,2744,270,0.0,300,138,79,0.5,138,18745.0,
85,2024-04-11 01:14:02+00:00,154505742,925605179,226.85,2.856,910.2,2744,270,0.0,300,138,78,0.5,138,19015.0,
86,2024-04-11 01:14:03+00:00,154505994,925605236,229.23,2.865,910.2,2753,270,0.0,300,138,78,0.5,138,19285.0,
87,2024-04-11 01:14:04+00:00,154506242,925605307,231.61,2.865,910.2,2761,272,0.0,300,138,78,0.5,138,19557.0,
88,2024-04-11 01:14:05+00:00,154506531,925605346,234.31,2.865,910.2,2761,271,0.0,300,138,78,0.5,138,19828.0,
89,2024-04-11 01:14:06+00:00,154506808,925605392,236.91,2.865,910.2,2761,271,0.0,300,138,78,0.5,138,20099.0,
90,2024-04-11 01:14:07+00:00,154507061,925605435,239.29,2.856,910.2,2752,270,0.0,300,139,78,0.5,139,20369.0,
91,2024-04-11 01:14:08+00:00,154507332,925605526,241.93,2.856,910.2,2758,268,0.0,300,139,78,0.5,139,20637.0,
92,2024-04-11 01:14:09+00:00,154507596,925605621,244.53,2.846,910.2,2749,268,0.0,300,139,78,0.5,139,20905.0,
93,2024-04-11 01:14:10+00:00,154507838,925605682,246.84,2.837,910.0,2740,268,0.0,300,139,79,0.5,139,21173.0,
94,2024-04-11 01:14:11+00:00,154508091,925605718,249.21,2.837,910.0,2740,267,0.0,300,139,79,0.5,139,21440.0,
95,2024-04-11 01:14:12+00:00,154508347,925605753,251.6,2.828,910.0,2755,266,0.0,300,140,79,0.5,140,21706.0,
96,2024-04-11 01:14:13+00:00,154508595,925605825,253.99,2.828,910.0,2755,265,0.0,300,140,78,0.5,140,21971.0,
97,2024-04-11 01:14:14+00:00,154508879,925605908,256.73,2.818,909.8,2746,263,0.0,300,140,78,0.5,140,22234.0,
98,2024-04-11 01:14:15+00:00,154509155,925606001,259.41,2.809,909.8,2737,263,0.0,300,140,78,0.5,140,22497.0,
99,2024-04-11 01:14:16+00:00,154509408,925606166,262.19,2.8,909.5999999999999,2728,262,0.0,300,140,78,0.5,140,22759.0,
100,2024-04-11 01:14:17+00:00,154509655,925606299,264.77,2.8,909.5999999999999,2728,261,0.0,300,140,78,0.5,140,23020.0,
101,2024-04-11 01:14:18+00:00,154509912,925606354,267.21,2.79,909.5999999999999,2719,261,0.0,300,141,78,0.5,141,23281.0,
102,2024-04-11 01:14:19+00:00,154510185,925606424,269.82,2.781,909.5999999999999,2710,262,0.0,300,141,78,0.5,141,23543.0,
103,2024-04-11 01:14:20+00:00,154510424,925606479,272.09,2.781,909.5999999999999,2703,261,0.0,300,141,78,0.5,141,23804.0,
104,2024-04-11 01:14:21+00:00,154510685,925606491,274.51,2.781,909.5999999999999,2703,260,0.0,300,142,79,0.5,142,24064.0,
105,2024-04-11 01:14:22+00:00,154510923,925606563,276.81,2.771,909.5999999999999,2693,259,0.0,300,142,79,0.5,142,24323.0,
106,2024-04-11 01:14:23+00:00,154511184,925606619,279.28,2.771,909.5999999999999,2693,259,0.0,300,143,79,0.5,143,24582.0,
107,2024-04-11 01:14:24+00:00,154511453,925606685,281.84,2.771,909.5999999999999,2693,259,0.0,300,143,79,0.5,143,24841.0,
108,2024-04-11 01:14:25+00:00,154511837,925606830,285.5,2.762,909.4000000000001,2684,259,0.0,300,143,79,0.5,143,25100.0,
109,2024-04-11 01:14:26+00:00,154512244,925606905,289.31,2.762,909.4000000000001,2684,259,0.0,300,143,79,0.5,143,25359.0,
110,2024-04-11 01:14:27+00:00,154512525,925606934,291.92,2.753,909.4000000000001,2675,258,0.0,300,144,79,0.5,144,25617.0,
111,2024-04-11 01:14:28+00:00,154512856,925607158,295.45,2.753,909.4000000000001,2692,259,0.0,300,144,78,0.5,144,25876.0,
112,2024-04-11 01:14:29+00:00,154513160,925607247,298.36,2.743,909.4000000000001,2683,259,0.0,300,144,78,0.5,144,26135.0,
113,2024-04-11 01:14:30+00:00,154513453,925607235,301.08,2.743,909.4000000000001,2683,257,0.0,300,144,79,0.5,144,26392.0,
114,2024-04-11 01:14:31+00:00,154513771,925607253,304.03,2.743,909.2,2683,256,0.0,300,144,79,0.5,144,26648.0,
115,2024-04-11 01:14:32+00:00,154514059,925607317,306.76,2.743,909.2,2683,257,0.0,300,144,79,0.5,144,26905.0,
116,2024-04-11 01:14:33+00:00,154514342,925607469,309.72,2.743,909.2,2683,259,0.0,300,144,79,0.5,144,27164.0,
117,2024-04-11 01:14:34+00:00,154514619,925607565,312.44,2.743,909.2,2683,258,0.0,300,144,79,0.5,144,27422.0,
118,2024-04-11 01:14:35+00:00,154514882,925607615,314.92,2.753,909.2,2692,258,0.0,300,144,79,0.5,144,27680.0,
119,2024-04-11 01:14:36+00:00,154515165,925607625,317.51,2.753,909.0,2692,258,0.0,300,144,78,0.5,144,27938.0,
120,2024-04-11 01:14:37+00:00,154515351,925607542,319.1,2.753,909.0,2692,257,0.0,300,144,78,0.5,144,28195.0,
121,2024-04-11 01:14:38+00:00,154515552,925607640,321.12,2.753,909.0,2692,259,0.0,300,144,78,0.5,144,28454.0,
122,2024-04-11 01:14:39+00:00,154515867,925607773,324.28,2.753,909.0,2692,260,0.0,300,144,78,0.5,144,28714.0,
123,2024-04-11 01:14:40+00:00,154516236,925607846,327.7,2.762,909.0,2696,260,0.0,300,144,77,0.5,144,28974.0,
124,2024-04-11 01:14:41+00:00,154516553,925607843,330.49,2.762,909.0,2696,259,0.0,300,144,78,0.5,144,29233.0,
125,2024-04-11 01:14:42+00:00,154516863,925608039,333.72,2.762,909.0,2696,259,0.0,300,144,78,0.5,144,29492.0,
126,2024-04-11 01:14:43+00:00,154517074,925608210,335.91,2.753,909.0,2687,258,0.0,300,144,79,0.5,144,29750.0,
127,2024-04-11 01:14:44+00:00,154517362,925608247,338.6,2.753,908.8,2687,258,0.0,300,144,79,0.5,144,30008.0,
128,2024-04-11 01:14:45+00:00,154517644,925608317,341.28,2.753,908.8,2687,258,0.0,300,144,79,0.5,144,30266.0,
129,2024-04-11 01:14:46+00:00,154517954,925608413,344.29,2.753,908.8,2687,259,0.0,300,144,78,0.5,144,30525.0,
130,2024-04-11 01:14:47+00:00,154518231,925608473,346.9,2.753,908.8,2687,260,0.0,300,144,78,0.5,144,30785.0,
131,2024-04-11 01:14:48+00:00,154518542,925608436,349.74,2.753,908.8,2697,260,0.0,300,143,78,0.5,143,31045.0,
132,2024-04-11 01:14:49+00:00,154518852,925608422,352.58,2.753,908.8,2697,259,0.0,300,143,78,0.5,143,31304.0,
133,2024-04-11 01:14:50+00:00,154519120,925608489,355.14,2.753,908.8,2697,258,0.0,300,143,79,0.5,143,31562.0,
134,2024-04-11 01:14:51+00:00,154519384,925608573,357.68,2.753,908.8,2697,257,0.0,300,143,79,0.5,143,31819.0,
135,2024-04-11 01:14:52+00:00,154519595,925608694,359.84,2.743,908.5999999999999,2688,257,0.0,300,143,79,0.5,143,32076.0,
136,2024-04-11 01:14:53+00:00,154519879,925608817,362.67,2.743,908.4000000000001,2688,257,0.0,300,144,79,0.5,144,32333.0,
137,2024-04-11 01:14:54+00:00,154520115,925608898,364.98,2.743,908.4000000000001,2688,257,0.0,300,144,79,0.5,144,32590.0,
138,2024-04-11 01:14:55+00:00,154520348,925608973,367.23,2.743,908.2,2688,256,0.0,300,144,78,0.5,144,32846.0,
139,2024-04-11 01:14:56+00:00,154520632,925609024,369.91,2.743,908.2,2685,256,0.0,300,144,78,0.5,144,33102.0,
140,2024-04-11 01:14:57+00:00,154520908,925609077,372.51,2.734,908.2,2676,256,0.0,300,144,78,0.5,144,33358.0,
141,2024-04-11 01:14:58+00:00,154521145,925609151,374.82,2.734,908.2,2676,256,0.0,300,144,78,0.5,144,33614.0,
142,2024-04-11 01:14:59+00:00,154521470,925609180,377.84,2.734,908.2,2676,255,0.0,300,144,77,0.5,144,33869.0,
143,2024-04-11 01:15:00+00:00,154521698,925609216,379.98,2.734,908.2,2656,255,0.0,300,144,77,0.5,144,34124.0,
144,2024-04-11 01:15:01+00:00,154521935,925609275,382.23,2.725,908.2,2647,256,0.0,300,144,78,0.5,144,34380.0,
145,2024-04-11 01:15:02+00:00,154522164,925609336,384.42,2.725,908.2,2647,254,0.0,300,144,78,0.5,144,34634.0,
146,2024-04-11 01:15:03+00:00,154522364,925609366,386.29,2.725,908.2,2647,254,0.0,300,144,79,0.5,144,34888.0,
147,2024-04-11 01:15:04+00:00,154522601,925609385,388.49,2.715,908.2,2638,253,0.0,300,143,79,0.5,143,35141.0,
148,2024-04-11 01:15:05+00:00,154522844,925609442,390.81,2.715,908.2,2638,252,0.0,300,143,79,0.5,143,35393.0,
149,2024-04-11 01:15:06+00:00,154523158,925609464,393.72,2.706,908.2,2629,251,0.0,300,143,79,0.5,143,35644.0,
150,2024-04-11 01:15:07+00:00,154523404,925609496,396.02,2.697,908.0,2620,250,0.0,300,142,79,0.5,142,35894.0,
151,2024-04-11 01:15:08+00:00,154523587,925609592,397.85,2.687,908.0,2621,250,0.0,300,142,79,0.5,142,36144.0,
152,2024-04-11 01:15:09+00:00,154523811,925609747,400.21,2.687,908.0,2621,250,0.0,300,142,78,0.5,142,36394.0,
153,2024-04-11 01:15:10+00:00,154524039,925609925,402.76,2.678,908.0,2612,250,0.0,300,142,78,0.5,142,36644.0,
154,2024-04-11 01:15:11+00:00,154524296,925610033,405.34,2.678,908.0,2612,251,0.0,300,142,78,0.5,142,36895.0,
155,2024-04-11 01:15:12+00:00,154524587,925610112,408.12,2.669,908.0,2630,251,0.0,300,142,79,0.0,142,37146.0,
156,2024-04-11 01:15:13+00:00,154524826,925610158,410.37,2.669,908.2,2630,282,0.0,300,142,79,0.0,142,37428.0,
157,2024-04-11 01:15:14+00:00,154525067,925610148,412.6,2.669,908.2,2630,282,0.0,300,141,79,0.0,141,37710.0,
158,2024-04-11 01:15:15+00:00,154525271,925610171,414.47,2.669,908.2,2630,245,0.0,300,141,79,0.0,141,37955.0,
159,2024-04-11 01:15:16+00:00,154525500,925610207,416.61,2.669,908.0,2635,228,0.0,300,141,79,0.5,141,38183.0,
160,2024-04-11 01:15:17+00:00,154525775,925610232,419.17,2.613,908.0,2580,225,0.0,300,141,79,0.5,141,38408.0,
161,2024-04-11 01:15:18+00:00,154526069,925610319,421.99,2.445,907.8,2414,224,0.0,300,141,78,0.5,141,38632.0,
162,2024-04-11 01:15:19+00:00,154526413,925610387,425.24,2.417,907.5999999999999,2387,224,0.0,300,141,78,0.5,141,38856.0,
163,2024-04-11 01:15:20+00:00,154526689,925610474,427.92,2.407,907.5999999999999,2377,225,0.0,300,141,78,0.5,141,39081.0,
164,2024-04-11 01:15:21+00:00,154526999,925610589,430.98,2.398,907.5999999999999,2368,225,0.0,300,141,78,0.5,141,39306.0,
165,2024-04-11 01:15:22+00:00,154527295,925610701,433.9,2.398,907.5999999999999,2368,227,0.0,300,142,78,0.5,142,39533.0,
166,2024-04-11 01:15:23+00:00,154527599,925610743,436.74,2.398,907.5999999999999,2368,228,0.0,300,142,78,0.5,142,39761.0,
167,2024-04-11 01:15:24+00:00,154527958,925610791,440.09,2.417,907.5999999999999,2387,229,0.0,300,141,79,0.5,141,39990.0,
168,2024-04-11 01:15:25+00:00,154528283,925610882,443.21,2.426,907.5999999999999,2396,231,0.0,300,141,79,0.5,141,40221.0,
169,2024-04-11 01:15:26+00:00,154528537,925611000,445.79,2.435,907.4000000000001,2374,234,0.0,300,140,79,0.5,140,40455.0,
170,2024-04-11 01:15:27+00:00,154528841,925611111,448.79,2.445,907.4000000000001,2383,233,0.0,300,139,78,0.5,139,40688.0,
171,2024-04-11 01:15:28+00:00,154529126,925611146,451.43,2.473,907.4000000000001,2411,233,0.0,300,139,78,0.5,139,40921.0,
172,2024-04-11 01:15:29+00:00,154529386,925611171,453.83,2.473,907.4000000000001,2411,233,0.0,300,139,78,0.5,139,41154.0,
173,2024-04-11 01:15:30+00:00,154529619,925611222,456.02,2.473,907.4000000000001,2411,233,0.0,300,139,79,0.5,139,41387.0,
174,2024-04-11 01:15:31+00:00,154529857,925611288,458.29,2.473,907.4000000000001,2411,234,0.0,300,138,79,0.5,138,41621.0,
175,2024-04-11 01:15:32+00:00,154530143,925611356,461.01,2.482,907.4000000000001,2420,233,0.0,300,138,80,0.5,138,41854.0,
176,2024-04-11 01:15:33+00:00,154530376,925611398,463.2,2.491,907.4000000000001,2429,235,0.0,300,138,80,0.5,138,42089.0,
177,2024-04-11 01:15:34+00:00,154530580,925611439,465.13,2.491,907.4000000000001,2429,234,0.0,300,138,80,0.5,138,42323.0,
178,2024-04-11 01:15:35+00:00,154530773,925611485,466.97,2.501,907.4000000000001,2438,235,0.0,300,138,79,0.5,138,42558.0,
179,2024-04-11 01:15:36+00:00,154531015,925611533,469.23,2.501,907.4000000000001,2450,234,0.0,300,138,79,0.5,138,42792.0,
180,2024-04-11 01:15:37+00:00,154531360,925611574,472.3,2.501,907.4000000000001,2450,233,0.0,300,138,79,0.5,138,43025.0,
181,2024-04-11 01:15:38+00:00,154531684,925611632,475.32,2.491,907.4000000000001,2441,231,0.0,300,138,80,0.5,138,43256.0,
182,2024-04-11 01:15:39+00:00,154531986,925611709,478.21,2.482,907.4000000000001,2431,227,0.0,300,138,80,0.5,138,43483.0,
183,2024-04-11 01:15:40+00:00,154532294,925611751,481.09,2.463,907.4000000000001,2413,225,0.0,300,138,80,0.5,138,43708.0,
184,2024-04-11 01:15:41+00:00,154532591,925611785,483.81,2.426,907.4000000000001,2381,225,0.0,300,138,79,0.5,138,43933.0,
185,2024-04-11 01:15:42+00:00,154532833,925611867,486.12,2.398,907.2,2354,224,0.0,300,138,79,0.5,138,44157.0,
186,2024-04-11 01:15:43+00:00,154533179,925611959,489.42,2.389,907.2,2344,221,0.0,300,138,79,0.5,138,44378.0,
187,2024-04-11 01:15:44+00:00,154533456,925612039,492.06,2.37,907.2,2326,219,0.0,300,138,79,0.5,138,44597.0,
188,2024-04-11 01:15:45+00:00,154533771,925612109,495.05,2.352,907.2,2308,217,0.0,300,138,79,0.5,138,44814.0,
189,2024-04-11 01:15:46+00:00,154534117,925612161,498.29,2.333,906.8,2290,215,0.0,300,138,79,0.5,138,45029.0,
190,2024-04-11 01:15:47+00:00,154534447,925612304,501.6,2.314,906.8,2271,214,0.0,300,138,79,0.0,138,45243.0,
191,2024-04-11 01:15:48+00:00,154534793,925612461,505.1,2.296,906.8,2253,213,0.0,300,138,79,0.0,138,45456.0,
192,2024-04-11 01:15:49+00:00,154535100,925612695,508.62,2.286,906.8,2244,211,0.0,300,139,79,0.5,139,45667.0,
193,2024-04-11 01:15:50+00:00,154535365,925612855,511.47,2.277,906.8,2235,211,0.0,300,139,79,0.5,139,45878.0,
194,2024-04-11 01:15:51+00:00,154535635,925613000,514.3,2.268,906.8,2203,212,0.0,300,139,79,0.5,139,46090.0,
195,2024-04-11 01:15:52+00:00,154535911,925613182,517.34,2.268,906.8,2203,214,0.0,300,139,79,0.5,139,46304.0,
196,2024-04-11 01:15:53+00:00,154536185,925613351,520.31,2.268,906.8,2203,221,0.0,300,140,79,0.5,140,46525.0,
197,2024-04-11 01:15:54+00:00,154536441,925613511,523.09,2.277,906.8,2212,226,0.0,300,140,79,0.5,140,46751.0,
198,2024-04-11 01:15:55+00:00,154536675,925613743,526.11,2.324,906.8,2257,229,0.0,300,140,79,0.5,140,46980.0,
199,2024-04-11 01:15:56+00:00,154536875,925613963,528.84,2.361,906.8,2294,232,0.0,300,140,79,0.5,140,47212.0,
200,2024-04-11 01:15:57+00:00,154537062,925614077,530.85,2.389,906.8,2321,230,0.0,300,140,79,0.5,140,47442.0,
201,2024-04-11 01:15:58+00:00,154537263,925614159,532.85,2.407,906.5999999999999,2339,228,0.0,300,140,79,0.5,140,47670.0,
202,2024-04-11 01:15:59+00:00,154537441,925614298,534.94,2.407,906.5999999999999,2339,227,0.0,300,140,79,0.5,140,47897.0,
203,2024-04-11 01:16:00+00:00,154537589,925614529,537.44,2.407,906.5999999999999,2339,226,0.0,300,140,79,0.5,140,48123.0,
